latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
12.83505,-86.04672,336.77,1.01,1,2022-04-20,1613,T,85,6.1NRT,306.48,24.22,D
12.81446,-86.0312,324.78,1.01,1,2022-04-20,1613,T,50,6.1NRT,307.25,8.99,D
12.81309,-86.02203,343.08,1.01,1,2022-04-20,1613,T,90,6.1NRT,308.45,35.17,D
12.83653,-86.24814,334.48,1,1,2022-04-20,1613,T,82,6.1NRT,308.89,19.52,D
12.83295,-86.2859,337.04,1,1,2022-04-20,1613,T,84,6.1NRT,309.28,24.93,D
12.84674,-86.44173,324.45,1,1,2022-04-20,1613,T,48,6.1NRT,302.33,9.67,D
12.80571,-86.2247,327.49,1,1,2022-04-20,1613,T,52,6.1NRT,303.8,11.67,D
12.9259,-87.49541,337.84,1.03,1.01,2022-04-20,1613,T,61,6.1NRT,308.55,25.95,D
12.73663,-86.19516,334.27,1,1,2022-04-20,1613,T,81,6.1NRT,309.63,21,D
12.80376,-86.71485,323.99,1,1,2022-04-20,1613,T,41,6.1NRT,305.59,6.26,D
12.76383,-86.44199,346.72,1,1,2022-04-20,1613,T,92,6.1NRT,308.07,40.77,D
12.76249,-86.43291,327.26,1,1,2022-04-20,1613,T,28,6.1NRT,307.57,11.16,D
12.85748,-87.21166,328.56,1.01,1.01,2022-04-20,1613,T,55,6.1NRT,308.96,11.76,D
12.84716,-87.20376,326.45,1.01,1.01,2022-04-20,1613,T,51,6.1NRT,308.49,7.73,D
12.84584,-87.19455,331.91,1.01,1.01,2022-04-20,1613,T,68,6.1NRT,308.93,15.12,D
12.67945,-86.24082,327.6,1,1,2022-04-20,1613,T,55,6.1NRT,310.79,10.41,D
12.62363,-85.98795,326.25,1.01,1,2022-04-20,1613,T,43,6.1NRT,306.88,10.86,D
12.66006,-86.86295,331.55,1,1,2022-04-20,1613,T,76,6.1NRT,311.78,10.7,D
12.55137,-86.37452,330.92,1,1,2022-04-20,1613,T,76,6.1NRT,311.98,12.28,D
12.54511,-86.39404,345.62,1,1,2022-04-20,1613,T,91,6.1NRT,309.98,35.68,D
12.54377,-86.38494,347.38,1,1,2022-04-20,1613,T,92,6.1NRT,310.52,39.29,D
12.54243,-86.37585,362.01,1,1,2022-04-20,1613,T,100,6.1NRT,309.56,73.92,D
12.5411,-86.36675,330.37,1,1,2022-04-20,1613,T,61,6.1NRT,308.21,11.13,D
12.50613,-86.12995,332.74,1.01,1,2022-04-20,1613,T,79,6.1NRT,308.07,15.44,D
12.51652,-86.32393,337.5,1,1,2022-04-20,1613,T,63,6.1NRT,308.72,22.05,D
12.43283,-86.07219,330.74,1.01,1,2022-04-20,1613,T,67,6.1NRT,310.2,15.24,D
12.55732,-86.98377,343.54,1,1,2022-04-20,1613,T,88,6.1NRT,310.85,30.79,D
12.55599,-86.97464,341,1,1,2022-04-20,1613,T,86,6.1NRT,312.37,25.95,D
12.40213,-85.92699,328.35,1.01,1.01,2022-04-20,1613,T,59,6.1NRT,309.87,9.82,D
12.50497,-86.74955,337.11,1,1,2022-04-20,1613,T,82,6.1NRT,309.67,19.07,D
12.50364,-86.74046,327.37,1,1,2022-04-20,1613,T,38,6.1NRT,310.15,6.45,D
12.30829,-85.85342,336.37,1.02,1.01,2022-04-20,1613,T,83,6.1NRT,311.36,22.77,D
12.2932,-85.75205,328.85,1.02,1.01,2022-04-20,1613,T,60,6.1NRT,307.64,13.9,D
12.48003,-87.08548,325.11,1.01,1,2022-04-20,1613,T,23,6.1NRT,307.15,9.47,D
12.4787,-87.07633,355.71,1.01,1,2022-04-20,1613,T,97,6.1NRT,309.13,61.2,D
12.47107,-87.08679,355.22,1.01,1,2022-04-20,1613,T,91,6.1NRT,306.44,59.08,D
12.46974,-87.07764,383.56,1.01,1,2022-04-20,1613,T,100,6.1NRT,307.44,153.55,D
12.23068,-85.88985,337.31,1.02,1.01,2022-04-20,1613,T,84,6.1NRT,307.01,25.76,D
12.14766,-85.8269,332.61,1.02,1.01,2022-04-20,1613,T,60,6.1NRT,307.37,20.37,D
11.75441,-84.52574,313.7,1.13,1.06,2022-04-20,1613,T,41,6.1NRT,297.55,6.83,D
11.97417,-86.39597,339.11,1,1,2022-04-20,1613,T,86,6.1NRT,307.89,29.64,D
11.48083,-84.83144,329.53,1.11,1.05,2022-04-20,1613,T,80,6.1NRT,303.15,20.66,D
11.7071,-86.39825,333.64,1,1,2022-04-20,1613,T,68,6.1NRT,306.89,17.39,D
11.47147,-84.83286,320.51,1.11,1.05,2022-04-20,1613,T,56,6.1NRT,302.67,10.28,D
11.69681,-86.39049,326.36,1,1,2022-04-20,1613,T,0,6.1NRT,306.27,6.71,D
11.61492,-85.96354,326.03,1.02,1.01,2022-04-20,1613,T,71,6.1NRT,305.04,9.54,D
11.58446,-86.06863,353.65,1.01,1.01,2022-04-20,1613,T,97,6.1NRT,299.8,60.4,D
11.58309,-86.05947,354.72,1.01,1.01,2022-04-20,1613,T,97,6.1NRT,303.44,62.5,D
11.54378,-85.98083,324.37,1.02,1.01,2022-04-20,1613,T,67,6.1NRT,303.93,9.98,D
11.5424,-85.97158,329.29,1.02,1.01,2022-04-20,1613,T,76,6.1NRT,304.77,15.47,D
11.53825,-85.94389,326.88,1.02,1.01,2022-04-20,1613,T,70,6.1NRT,305.05,11.73,D
11.43366,-85.98446,321.58,1.02,1.01,2022-04-20,1613,T,71,6.1NRT,303.68,8.14,D
11.39849,-85.99598,322.44,1.02,1.01,2022-04-20,1613,T,65,6.1NRT,305.25,7.89,D
11.38751,-85.92218,319.1,1.02,1.01,2022-04-20,1613,T,52,6.1NRT,301.46,6.28,D
11.13041,-85.43597,315.69,1.06,1.03,2022-04-20,1613,T,63,6.1NRT,298.98,6.82,D
11.15338,-85.7131,318.06,1.04,1.02,2022-04-20,1613,T,40,6.1NRT,301.51,6.84,D
11.152,-85.7039,320.61,1.04,1.02,2022-04-20,1613,T,69,6.1NRT,300.36,9.97,D
10.47729,-84.23682,321.6,1.22,1.1,2022-04-20,1613,T,73,6.1NRT,303.1,11.86,D
10.21404,-83.79334,317.79,1.3,1.13,2022-04-20,1613,T,44,6.1NRT,302.47,11.39,D
10.21221,-83.78162,317.97,1.3,1.13,2022-04-20,1613,T,46,6.1NRT,302.42,11.43,D
10.09895,-83.51077,316.86,1.36,1.16,2022-04-20,1613,T,41,6.1NRT,302.33,12.29,D
10.18885,-84.41754,316.93,1.2,1.09,2022-04-20,1613,T,66,6.1NRT,297.5,11.46,D
10.27531,-85.20444,328.61,1.1,1.04,2022-04-20,1613,T,72,6.1NRT,309.81,17.7,D
9.90944,-83.68006,316.32,1.34,1.15,2022-04-20,1613,T,29,6.1NRT,301.65,12.63,D
8.43772,-81.06051,313.35,2.2,1.44,2022-04-20,1616,T,43,6.1NRT,289.79,21.55,D
-34.33105,-55.34997,326.91,1.12,1.06,2022-04-20,1732,A,72,6.1NRT,293.17,26.29,D
-33.77601,-54.15318,353.98,1.03,1.01,2022-04-20,1732,A,97,6.1NRT,297.76,69.75,D
-33.52297,-54.12382,322.92,1.02,1.01,2022-04-20,1732,A,79,6.1NRT,296.64,15.84,D
-33.52446,-54.13486,318.1,1.02,1.01,2022-04-20,1732,A,71,6.1NRT,298.1,10.62,D
-33.24475,-53.11107,313.06,1,1,2022-04-20,1732,A,64,6.1NRT,297.49,7.98,D
-33.31763,-53.96221,312.33,1.02,1.01,2022-04-20,1732,A,49,6.1NRT,299.35,6.38,D
-33.31911,-53.97313,312.16,1.02,1.01,2022-04-20,1732,A,54,6.1NRT,300.4,5.89,D
-33.8354,-59.23728,340.22,1.79,1.31,2022-04-20,1732,A,69,6.1NRT,300.36,90.47,D
-33.83949,-59.22417,327.05,1.78,1.31,2022-04-20,1732,A,0,6.1NRT,298.12,47.66,D
-33.8414,-59.24361,319.38,1.79,1.31,2022-04-20,1732,A,59,6.1NRT,298.5,27.75,D
-33.79746,-59.28902,310.29,1.8,1.31,2022-04-20,1732,A,0,6.1NRT,297.91,11.49,D
-33.7993,-59.30864,332.71,1.8,1.32,2022-04-20,1732,A,0,6.1NRT,298.85,66.41,D
-33.10925,-53.7812,309.67,1.01,1,2022-04-20,1732,A,37,6.1NRT,298.12,3.53,D
-33.1012,-53.77748,314.53,1.01,1,2022-04-20,1732,A,68,6.1NRT,298.53,9.25,D
-34.03375,-65.11685,305.6,4.34,1.92,2022-04-20,1732,A,46,6.1NRT,288.46,41.44,D
-32.98953,-53.70655,310.28,1.01,1,2022-04-20,1732,A,50,6.1NRT,298.8,4.92,D
-33.61789,-59.30532,348.03,1.79,1.31,2022-04-20,1732,A,72,6.1NRT,299.56,128.01,D
-34.03282,-65.12508,306.02,4.34,1.92,2022-04-20,1732,A,49,6.1NRT,288.48,44.61,D
-33.60385,-59.54812,351.29,1.86,1.33,2022-04-20,1732,A,96,6.1NRT,301.03,145.85,D
-33.60567,-59.56835,391.78,1.86,1.33,2022-04-20,1732,A,100,6.1NRT,305.24,500.92,D
-33.59173,-59.54972,353.93,1.86,1.33,2022-04-20,1732,A,92,6.1NRT,302.72,160.22,D
-33.59354,-59.56994,383.61,1.86,1.33,2022-04-20,1732,A,100,6.1NRT,306.48,404.07,D
-33.57961,-59.55131,316.51,1.86,1.33,2022-04-20,1732,A,63,6.1NRT,300.45,22.14,D
-33.5814,-59.57154,311.6,1.86,1.33,2022-04-20,1732,A,64,6.1NRT,299.74,12.35,D
-33.60028,-59.55342,378.21,1.86,1.33,2022-04-20,1732,A,100,6.1NRT,304.72,348.14,D
-33.60222,-59.57362,380.34,1.86,1.33,2022-04-20,1732,A,100,6.1NRT,307.51,371.18,D
-33.58816,-59.55499,347.58,1.86,1.33,2022-04-20,1732,A,89,6.1NRT,302.62,128.11,D
-33.59008,-59.57519,338.74,1.86,1.33,2022-04-20,1732,A,90,6.1NRT,301.73,89.17,D
-31.86804,-52.93841,312.56,1.01,1,2022-04-20,1732,A,48,6.1NRT,300.7,4.25,D
-31.86961,-52.94903,322.94,1.01,1,2022-04-20,1732,A,77,6.1NRT,301.49,13.57,D
-31.84865,-53.50404,312.65,1,1,2022-04-20,1732,A,61,6.1NRT,297.73,6.9,D
-31.74527,-52.86109,310.3,1.01,1,2022-04-20,1732,A,46,6.1NRT,300.29,4.86,D
-31.61553,-52.31396,323.25,1.03,1.01,2022-04-20,1732,A,78,6.1NRT,298.69,17.13,D
-31.6172,-52.32478,319.74,1.03,1.01,2022-04-20,1732,A,74,6.1NRT,296.6,13.69,D
-31.58686,-52.97168,315.79,1.01,1,2022-04-20,1732,A,68,6.1NRT,299.51,8.95,D
-31.74189,-54.52015,311,1.02,1.01,2022-04-20,1732,A,49,6.1NRT,300.4,4.99,D
-31.44037,-52.48081,308.21,1.02,1.01,2022-04-20,1732,A,44,6.1NRT,296.93,4.65,D
-31.82153,-58.24079,321.34,1.46,1.19,2022-04-20,1732,A,76,6.1NRT,298.1,25.71,D
-31.82315,-58.2563,362.42,1.46,1.2,2022-04-20,1732,A,100,6.1NRT,301.69,155.72,D
-31.81971,-58.24626,346.99,1.46,1.19,2022-04-20,1732,A,94,6.1NRT,299.3,90.41,D
-31.82142,-58.26178,346.99,1.46,1.2,2022-04-20,1732,A,94,6.1NRT,300.82,90.87,D
-31.58744,-56.34717,318.34,1.16,1.07,2022-04-20,1732,A,68,6.1NRT,302.01,13.39,D
-31.44862,-55.97338,311.11,1.12,1.05,2022-04-20,1732,A,55,6.1NRT,299.33,6.44,D
-31.66228,-58.04382,319.11,1.42,1.18,2022-04-20,1732,A,68,6.1NRT,301.57,21.33,D
-31.66391,-58.05879,322.49,1.42,1.18,2022-04-20,1732,A,77,6.1NRT,301.6,27.2,D
-30.91703,-52.56642,309.3,1.03,1.01,2022-04-20,1732,A,52,6.1NRT,299.05,4.68,D
-30.58206,-51.67472,319.04,1.09,1.04,2022-04-20,1732,A,75,6.1NRT,296.89,15.76,D
-30.66262,-52.46107,307.97,1.04,1.02,2022-04-20,1732,A,50,6.1NRT,296.8,5.13,D
-30.546,-51.83979,310.35,1.08,1.04,2022-04-20,1732,A,61,6.1NRT,295.83,7.65,D
-30.5704,-52.05313,318.82,1.06,1.03,2022-04-20,1732,A,75,6.1NRT,297.62,14.47,D
-30.40128,-52.27075,311.04,1.05,1.02,2022-04-20,1732,A,62,6.1NRT,297.39,7.48,D
-30.20144,-51.54631,311.67,1.11,1.05,2022-04-20,1732,A,63,6.1NRT,296.93,9.18,D
-30.69903,-55.0686,310.76,1.03,1.02,2022-04-20,1732,A,52,6.1NRT,299.78,4.56,D
-30.8782,-57.45914,314.19,1.29,1.13,2022-04-20,1732,A,54,6.1NRT,299.82,7.82,D
-30.83256,-58.04144,339.27,1.38,1.16,2022-04-20,1732,A,90,6.1NRT,297.6,60.95,D
-30.83417,-58.05601,328.94,1.39,1.17,2022-04-20,1732,A,83,6.1NRT,299.53,37.51,D
-30.48345,-56.37276,316.77,1.13,1.06,2022-04-20,1732,A,69,6.1NRT,300.54,12.18,D
-29.80037,-51.73473,314.1,1.11,1.05,2022-04-20,1732,A,67,6.1NRT,297.81,10.81,D
-29.75533,-51.63803,320.04,1.12,1.05,2022-04-20,1732,A,76,6.1NRT,298.06,16.77,D
-29.75721,-51.64946,310.78,1.12,1.05,2022-04-20,1732,A,60,6.1NRT,297.26,7.6,D
-30.42325,-57.46466,318.11,1.27,1.12,2022-04-20,1732,A,71,6.1NRT,301.07,14.27,D
-29.79299,-52.9217,308.93,1.02,1.01,2022-04-20,1732,A,39,6.1NRT,298.91,3.53,D
-29.7946,-52.93226,311.37,1.02,1.01,2022-04-20,1732,A,43,6.1NRT,298.64,5.05,D
-29.45567,-50.89102,320.15,1.21,1.1,2022-04-20,1732,A,77,6.1NRT,293.79,21.78,D
-29.45784,-50.90376,314.43,1.21,1.09,2022-04-20,1732,A,70,6.1NRT,293.25,15.03,D
-29.44332,-51.19147,308.13,1.18,1.08,2022-04-20,1732,A,57,6.1NRT,295.54,7.32,D
-30.54748,-59.54276,309.62,1.69,1.28,2022-04-20,1732,A,33,6.1NRT,293.97,8.05,D
-29.47125,-51.48037,315.42,1.14,1.06,2022-04-20,1732,A,71,6.1NRT,294.8,13.73,D
-29.47692,-51.51479,305.89,1.14,1.06,2022-04-20,1732,A,45,6.1NRT,295.84,5,D
-29.47125,-51.54029,304.96,1.13,1.06,2022-04-20,1732,A,28,6.1NRT,294.64,4.19,D
-29.40256,-51.37885,313.43,1.16,1.07,2022-04-20,1732,A,63,6.1NRT,296.39,9.94,D
-29.12708,-50.23303,347.42,1.33,1.14,2022-04-20,1732,A,95,6.1NRT,298.84,82.45,D
-30.17276,-58.03753,313.49,1.36,1.15,2022-04-20,1732,A,63,6.1NRT,300.06,11.06,D
-29.51755,-53.11637,309.87,1.02,1.01,2022-04-20,1732,A,57,6.1NRT,297.68,5.73,D
-29.12459,-50.93925,309.02,1.22,1.1,2022-04-20,1732,A,61,6.1NRT,295,8.86,D
-29.35686,-52.48618,306.66,1.06,1.03,2022-04-20,1732,A,47,6.1NRT,294.25,4.95,D
-29.35856,-52.49707,307.42,1.05,1.03,2022-04-20,1732,A,51,6.1NRT,296.01,5.55,D
-29.36706,-53.27707,323.03,1.01,1.01,2022-04-20,1732,A,78,6.1NRT,297.01,16.89,D
-29.36864,-53.28753,311.67,1.01,1.01,2022-04-20,1732,A,58,6.1NRT,297.51,6.47,D
-29.19212,-52.30751,317.24,1.07,1.03,2022-04-20,1732,A,72,6.1NRT,295.48,13.98,D
-28.90353,-51.09671,308.77,1.21,1.09,2022-04-20,1732,A,61,6.1NRT,296.43,8.26,D
-28.87004,-52.66782,324.37,1.05,1.02,2022-04-20,1732,A,77,6.1NRT,302.4,16.49,D
-29.53568,-57.67654,308.21,1.27,1.12,2022-04-20,1732,A,39,6.1NRT,294.48,5.99,D
-29.27701,-57.72164,307.65,1.27,1.12,2022-04-20,1732,A,44,6.1NRT,282.91,6.36,D
-29.23804,-57.741,311.95,1.27,1.12,2022-04-20,1732,A,62,6.1NRT,287.63,10.21,D
-29.0156,-56.42051,312.91,1.1,1.05,2022-04-20,1732,A,45,6.1NRT,300.36,7.3,D
-28.05005,-50.48307,318.27,1.34,1.15,2022-04-20,1732,A,74,6.1NRT,295.25,20.69,D
-28.05234,-50.49639,327.27,1.34,1.15,2022-04-20,1732,A,83,6.1NRT,295.95,34.77,D
-28.3559,-52.33328,323.1,1.09,1.04,2022-04-20,1732,A,75,6.1NRT,303.43,15.85,D
-28.22005,-52.05569,314.66,1.12,1.05,2022-04-20,1732,A,60,6.1NRT,302.4,6.4,D
-29.32176,-60.7715,310.55,1.97,1.37,2022-04-20,1732,A,61,6.1NRT,291.54,14.98,D
-27.74402,-49.64827,322.16,1.52,1.22,2022-04-20,1732,A,79,6.1NRT,293.05,34.39,D
-27.74667,-49.66273,308,1.52,1.22,2022-04-20,1732,A,56,6.1NRT,292.31,12.26,D
-27.77955,-49.90402,327.8,1.46,1.2,2022-04-20,1732,A,83,6.1NRT,296.13,40.71,D
-27.7423,-49.65495,325.11,1.52,1.22,2022-04-20,1732,A,82,6.1NRT,294.68,37.71,D
-27.77382,-49.89676,317.74,1.47,1.2,2022-04-20,1732,A,74,6.1NRT,295.16,24.37,D
-27.77644,-49.91163,319.51,1.46,1.2,2022-04-20,1732,A,76,6.1NRT,295.83,27,D
-27.77612,-50.34305,341.8,1.38,1.16,2022-04-20,1732,A,92,6.1NRT,296.93,68.91,D
-27.77859,-50.35693,355.5,1.38,1.16,2022-04-20,1732,A,98,6.1NRT,301.74,114.51,D
-27.89221,-51.00609,319.12,1.26,1.12,2022-04-20,1732,A,74,6.1NRT,295.59,21.8,D
-27.77199,-50.34948,348.45,1.38,1.16,2022-04-20,1732,A,95,6.1NRT,299.14,89.28,D
-27.77438,-50.36332,320.65,1.38,1.16,2022-04-20,1732,A,77,6.1NRT,298.16,24.21,D
-28.66664,-56.47986,312.96,1.1,1.05,2022-04-20,1732,A,50,6.1NRT,293.34,9.43,D
-28.6681,-56.49113,324.2,1.1,1.05,2022-04-20,1732,A,78,6.1NRT,296.66,21.66,D
-28.61375,-56.78664,311.06,1.13,1.06,2022-04-20,1732,A,55,6.1NRT,298.3,7.47,D
-28.61521,-56.79822,310.64,1.13,1.06,2022-04-20,1732,A,54,6.1NRT,297.76,7.18,D
-27.55806,-49.97415,320.73,1.46,1.2,2022-04-20,1732,A,77,6.1NRT,294.82,25.84,D
-27.7545,-51.1006,310.09,1.25,1.11,2022-04-20,1732,A,55,6.1NRT,296.21,9.85,D
-27.67416,-51.22815,325.2,1.24,1.11,2022-04-20,1732,A,80,6.1NRT,298.33,27.25,D
-27.54819,-50.72892,318.82,1.32,1.14,2022-04-20,1732,A,74,6.1NRT,297.27,20.34,D
-27.48406,-50.60352,341.57,1.35,1.15,2022-04-20,1732,A,91,6.1NRT,299.04,66.4,D
-27.48646,-50.61731,315.25,1.35,1.15,2022-04-20,1732,A,70,6.1NRT,297.44,15.66,D
-27.46173,-50.82144,338.83,1.31,1.14,2022-04-20,1732,A,68,6.1NRT,298,56.02,D
-27.46399,-50.83467,311.56,1.31,1.14,2022-04-20,1732,A,47,6.1NRT,297.13,10.4,D
-27.28432,-51.04934,344.53,1.28,1.12,2022-04-20,1732,A,93,6.1NRT,301.76,69.36,D
-27.28652,-51.06224,308.57,1.28,1.12,2022-04-20,1732,A,30,6.1NRT,295.46,7.64,D
-28.22889,-58.3893,318.34,1.34,1.15,2022-04-20,1732,A,74,6.1NRT,298.03,18.22,D
-27.15314,-50.95071,314.07,1.31,1.13,2022-04-20,1732,A,69,6.1NRT,296.71,16.18,D
-27.80504,-55.12533,315.74,1.01,1,2022-04-20,1732,A,65,6.1NRT,300.87,9.5,D
-27.11421,-50.95134,306.53,1.31,1.13,2022-04-20,1732,A,42,6.1NRT,296.36,6.43,D
-27.06291,-50.71333,313.19,1.35,1.15,2022-04-20,1732,A,69,6.1NRT,295.44,12.95,D
-27.06522,-50.72676,317.08,1.35,1.15,2022-04-20,1732,A,74,6.1NRT,298.58,17.74,D
-27.22941,-51.7011,310.52,1.19,1.09,2022-04-20,1732,A,61,6.1NRT,296.13,8.26,D
-27.23136,-51.71292,308.31,1.19,1.09,2022-04-20,1732,A,52,6.1NRT,295.49,6.39,D
-27.06199,-50.76988,312.85,1.34,1.15,2022-04-20,1732,A,68,6.1NRT,298.03,11.31,D
-27.22167,-51.71512,308.1,1.19,1.09,2022-04-20,1732,A,35,6.1NRT,295.87,6.14,D
-27.76098,-55.26452,333.65,1.01,1.01,2022-04-20,1732,A,86,6.1NRT,299.4,30.19,D
-27.76241,-55.27478,326.34,1.01,1.01,2022-04-20,1732,A,80,6.1NRT,300.05,20.52,D
-27.14458,-51.31478,311.8,1.25,1.11,2022-04-20,1732,A,65,6.1NRT,296.75,10.13,D
-26.77955,-49.95129,311.63,1.52,1.22,2022-04-20,1732,A,67,6.1NRT,295.31,15.53,D
-26.77931,-49.95717,309.91,1.52,1.22,2022-04-20,1732,A,65,6.1NRT,295.37,12.14,D
-27.63562,-55.55179,324.47,1.02,1.01,2022-04-20,1732,A,79,6.1NRT,298.46,18.3,D
-27.53922,-55.19057,310.89,1.01,1,2022-04-20,1732,A,57,6.1NRT,298.9,5.54,D
-27.40438,-54.37452,312.38,1,1,2022-04-20,1734,A,57,6.1NRT,299.21,6.08,D
-27.40585,-54.38461,310.68,1,1,2022-04-20,1734,A,0,6.1NRT,299.19,4.66,D
-27.01238,-51.94991,318.78,1.17,1.08,2022-04-20,1734,A,75,6.1NRT,294.13,16.85,D
-27.01424,-51.96138,346.92,1.17,1.08,2022-04-20,1734,A,94,6.1NRT,298.5,66.04,D
-27.01342,-52.20006,310.37,1.14,1.06,2022-04-20,1734,A,60,6.1NRT,296.93,7.85,D
-27.00391,-52.20211,343.64,1.14,1.06,2022-04-20,1734,A,93,6.1NRT,297.59,55.61,D
-27.33474,-54.34226,337.63,1,1,2022-04-20,1734,A,89,6.1NRT,301.37,35.1,D
-27.33622,-54.35238,322.61,1,1,2022-04-20,1734,A,77,6.1NRT,300.22,15.78,D
-27.28699,-54.14346,309.28,1.01,1,2022-04-20,1734,A,0,6.1NRT,298.92,4.63,D
-26.84827,-51.44983,314.25,1.24,1.11,2022-04-20,1734,A,71,6.1NRT,295.7,14.52,D
-26.84782,-51.44273,306.14,1.24,1.11,2022-04-20,1734,A,42,6.1NRT,294.33,6.43,D
-26.84987,-51.45511,307.37,1.24,1.11,2022-04-20,1734,A,52,6.1NRT,295.02,7.59,D
-27.1164,-53.18663,312.29,1.05,1.02,2022-04-20,1734,A,63,6.1NRT,299.8,6.34,D
-27.42815,-55.37951,308.72,1.01,1.01,2022-04-20,1734,A,50,6.1NRT,297.8,4.77,D
-27.42957,-55.38974,327.14,1.01,1.01,2022-04-20,1734,A,82,6.1NRT,298.98,21.9,D
-26.78862,-51.27345,324.15,1.27,1.12,2022-04-20,1734,A,81,6.1NRT,295.8,28.62,D
-27.30667,-54.7154,311.56,1,1,2022-04-20,1734,A,61,6.1NRT,299.15,5.77,D
-27.29768,-54.71704,317.03,1,1,2022-04-20,1734,A,71,6.1NRT,299.58,10.42,D
-26.78752,-51.57137,315.99,1.23,1.1,2022-04-20,1734,A,73,6.1NRT,298.78,13.54,D
-27.24455,-54.54066,312.46,1,1,2022-04-20,1734,A,63,6.1NRT,299.73,7.39,D
-27.29757,-55.10674,310.96,1,1,2022-04-20,1734,A,60,6.1NRT,300.14,5.64,D
-27.31327,-55.2184,323.24,1.01,1,2022-04-20,1734,A,79,6.1NRT,299.04,17.57,D
-27.28855,-55.10838,310.95,1,1,2022-04-20,1734,A,60,6.1NRT,299.17,5.78,D
-27.12777,-54.18572,313.96,1.01,1,2022-04-20,1734,A,67,6.1NRT,300.15,7.51,D
-27.9113,-60.75682,328.89,1.89,1.34,2022-04-20,1734,A,83,6.1NRT,297.5,55.7,D
-27.10267,-54.25833,327.16,1,1,2022-04-20,1734,A,82,6.1NRT,299.12,21.82,D
-27.10415,-54.26848,330.09,1,1,2022-04-20,1734,A,84,6.1NRT,300.35,25.44,D
-27.21166,-55.01382,317.02,1,1,2022-04-20,1734,A,72,6.1NRT,298.83,10.18,D
-27.21309,-55.02391,328.96,1,1,2022-04-20,1734,A,83,6.1NRT,299.62,23.04,D
-27.20265,-55.01543,314.42,1,1,2022-04-20,1734,A,68,6.1NRT,298.68,7.96,D
-27.20408,-55.02553,328.76,1,1,2022-04-20,1734,A,83,6.1NRT,299.42,22.74,D
-27.22695,-55.18743,308.49,1.01,1,2022-04-20,1734,A,51,6.1NRT,297.72,5.37,D
-27.90605,-60.74316,319.48,1.88,1.34,2022-04-20,1734,A,61,6.1NRT,297,29.47,D
-27.90803,-60.76236,321.96,1.89,1.34,2022-04-20,1734,A,77,6.1NRT,297.13,35.66,D
-26.53822,-51.1941,307.6,1.29,1.13,2022-04-20,1734,A,54,6.1NRT,295.72,9.25,D
-26.65553,-52.02479,326.13,1.17,1.08,2022-04-20,1734,A,82,6.1NRT,296.45,25.54,D
-26.65741,-52.03632,312,1.17,1.08,2022-04-20,1734,A,62,6.1NRT,299.71,9.07,D
-27.08966,-55.00096,323.2,1,1,2022-04-20,1734,A,78,6.1NRT,299.36,16.32,D
-27.09108,-55.01102,315.81,1,1,2022-04-20,1734,A,69,6.1NRT,298.86,10.27,D
-27.148,-55.41618,314.04,1.01,1.01,2022-04-20,1734,A,66,6.1NRT,300.59,7.54,D
-27.07779,-54.98243,324.24,1,1,2022-04-20,1734,A,79,6.1NRT,300.26,17.6,D
-27.13894,-55.41777,343.13,1.01,1.01,2022-04-20,1734,A,92,6.1NRT,303.77,44.22,D
-27.21691,-56.34228,310.37,1.06,1.03,2022-04-20,1734,A,45,6.1NRT,299.12,4.69,D
-26.96635,-54.5854,308.34,1,1,2022-04-20,1734,A,45,6.1NRT,298.04,4.73,D
-27.21193,-56.34879,315.54,1.06,1.03,2022-04-20,1734,A,67,6.1NRT,300.21,9.22,D
-26.9233,-54.47987,314.47,1,1,2022-04-20,1734,A,67,6.1NRT,299.39,7.97,D
-27.05541,-55.40696,337.71,1.01,1,2022-04-20,1734,A,89,6.1NRT,299.63,35.88,D
-27.05683,-55.41714,316.11,1.01,1.01,2022-04-20,1734,A,69,6.1NRT,298.47,9.97,D
-26.9143,-54.48153,313.11,1,1,2022-04-20,1734,A,64,6.1NRT,299.48,7.08,D
-26.44614,-51.61736,314.15,1.23,1.1,2022-04-20,1734,A,68,6.1NRT,296.89,14.5,D
-27.01639,-55.39301,323.68,1.01,1,2022-04-20,1734,A,78,6.1NRT,300.23,17.74,D
-26.97138,-55.33465,320.92,1.01,1,2022-04-20,1734,A,57,6.1NRT,298.97,14.33,D
-26.9728,-55.34478,313.49,1.01,1,2022-04-20,1734,A,48,6.1NRT,298.54,7.88,D
-26.74885,-53.86446,320.73,1.02,1.01,2022-04-20,1734,A,76,6.1NRT,298.73,15.4,D
-26.87255,-54.89754,310.41,1,1,2022-04-20,1734,A,51,6.1NRT,300.24,4.89,D
-26.7431,-54.19923,309.58,1.01,1,2022-04-20,1734,A,54,6.1NRT,298.06,5.63,D
-26.85986,-55.00286,315.05,1,1,2022-04-20,1734,A,67,6.1NRT,300.72,8.3,D
-27.04765,-56.56432,312.87,1.07,1.03,2022-04-20,1734,A,59,6.1NRT,299.72,6.34,D
-26.19379,-51.5867,320.1,1.25,1.11,2022-04-20,1734,A,76,6.1NRT,294.55,21.15,D
-26.19587,-51.59917,321.44,1.25,1.11,2022-04-20,1734,A,78,6.1NRT,296.14,23.38,D
-26.88904,-56.42137,311.09,1.06,1.03,2022-04-20,1734,A,53,6.1NRT,299.04,4.82,D
