latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,Average Dist. to All Other Fires (meters)
-8.10966,-75.15472,328.09,1.03,1.01,2022-04-17 00:00:00,1847,A,83,6.1NRT,294.72,22.26,D,2491697.7965049413
-7.74093,-79.37995,316.35,1.28,1.12,2022-04-17 00:00:00,1847,A,62,6.1NRT,298.31,6.78,D,2763060.7619407815
-7.74251,-79.39146,321.66,1.28,1.12,2022-04-17 00:00:00,1847,A,72,6.1NRT,298.31,13.29,D,2763898.0480256197
3.35465,-72.09022,313.49,2.27,1.46,2022-04-17 00:00:00,1849,A,62,6.1NRT,292.91,16.22,D,2375282.0961954533
5.39972,-71.29984,316.43,2.83,1.61,2022-04-17 00:00:00,1849,A,14,6.1NRT,289.69,26.41,D,2383966.5291559766
5.15142,-76.68641,310.18,1.15,1.07,2022-04-17 00:00:00,1849,A,48,6.1NRT,287.06,6.2,D,2692176.2853012793
7.56196,-80.18292,319.99,1.01,1.01,2022-04-17 00:00:00,1851,A,47,6.1NRT,293.01,7.53,D,3015372.3098630146
7.61453,-80.7018,317.4,1.04,1.02,2022-04-17 00:00:00,1851,A,66,6.1NRT,294.17,8.67,D,3053904.311306102
7.75674,-80.36349,327.11,1.02,1.01,2022-04-17 00:00:00,1851,A,34,6.1NRT,299.44,11.27,D,3035819.235994039
7.80447,-80.34856,327.71,1.02,1.01,2022-04-17 00:00:00,1851,A,50,6.1NRT,302.85,7.09,D,3036724.389573418
7.99357,-80.56677,347.42,1.03,1.01,2022-04-17 00:00:00,1851,A,94,6.1NRT,304.06,40.55,D,3059773.5414051153
8.039,-80.8261,326.21,1.04,1.02,2022-04-17 00:00:00,1851,A,74,6.1NRT,302.74,9.89,D,3079865.7284262353
8.29271,-81.10314,322.04,1.06,1.03,2022-04-17 00:00:00,1851,A,70,6.1NRT,300.13,7.53,D,3110023.1741775316
10.57306,-85.21573,329.47,1.72,1.29,2022-04-17 00:00:00,1851,A,82,6.1NRT,304.02,32.25,D,3511864.776216794
10.56063,-85.66064,327.91,1.86,1.33,2022-04-17 00:00:00,1851,A,80,6.1NRT,298.53,32.01,D,3546283.9483339903
10.56662,-85.66862,325.51,1.86,1.33,2022-04-17 00:00:00,1851,A,59,6.1NRT,298.71,23.42,D,3547187.89352259
10.96043,-84.2327,320.4,1.44,1.19,2022-04-17 00:00:00,1851,A,74,6.1NRT,296.11,22.47,D,3456484.672034139
10.97552,-84.27512,314.16,1.45,1.19,2022-04-17 00:00:00,1851,A,13,6.1NRT,294.88,11.89,D,3460324.1255597663
10.98211,-84.26965,318.31,1.45,1.19,2022-04-17 00:00:00,1851,A,63,6.1NRT,295.82,17.71,D,3460253.3117329828
11.04774,-84.26678,318.94,1.45,1.19,2022-04-17 00:00:00,1851,A,73,6.1NRT,292.89,20.13,D,3463338.2692773077
10.85109,-85.57529,321.49,1.81,1.32,2022-04-17 00:00:00,1851,A,76,6.1NRT,299.01,23.45,D,3552637.339658433
10.91155,-85.69289,325.37,1.85,1.33,2022-04-17 00:00:00,1851,A,42,6.1NRT,309.07,24.26,D,3564747.394333546
11.10059,-84.58294,309.29,1.52,1.22,2022-04-17 00:00:00,1851,A,31,6.1NRT,288.86,8.06,D,3489215.8136886414
11.04759,-85.27934,335.65,1.71,1.28,2022-04-17 00:00:00,1851,A,87,6.1NRT,297.52,67.03,D,3538932.8239747644
11.06814,-85.49583,320.15,1.77,1.3,2022-04-17 00:00:00,1851,A,17,6.1NRT,297.93,17.89,D,3556601.124682788
11.12192,-85.31357,318.07,1.71,1.28,2022-04-17 00:00:00,1851,A,64,6.1NRT,300.92,17.62,D,3545169.447894023
11.07268,-85.61288,320.45,1.81,1.32,2022-04-17 00:00:00,1851,A,58,6.1NRT,305.03,14.03,D,3565970.7233121805
11.12965,-85.41064,318.3,1.74,1.29,2022-04-17 00:00:00,1851,A,68,6.1NRT,302.89,14.48,D,3552994.316742721
11.11295,-85.58701,330.85,1.8,1.31,2022-04-17 00:00:00,1851,A,83,6.1NRT,304.72,47.91,D,3565869.480314338
11.37312,-84.08791,311.26,1.39,1.17,2022-04-17 00:00:00,1851,A,32,6.1NRT,297.11,8.17,D,3467273.6131972456
11.40397,-84.07514,315.24,1.39,1.17,2022-04-17 00:00:00,1851,A,58,6.1NRT,296.97,12.07,D,3467999.727974019
11.40201,-84.08743,316.58,1.39,1.17,2022-04-17 00:00:00,1851,A,62,6.1NRT,297.25,13.85,D,3468774.386048381
11.42419,-84.01482,313.93,1.37,1.16,2022-04-17 00:00:00,1851,A,33,6.1NRT,299.15,9.79,D,3464777.441163481
11.47164,-83.84735,315.83,1.34,1.15,2022-04-17 00:00:00,1851,A,39,6.1NRT,299.09,9.9,D,3455461.904469601
11.44532,-84.32191,316.56,1.44,1.19,2022-04-17 00:00:00,1851,A,62,6.1NRT,298.06,13.52,D,3487966.3298202325
11.48509,-84.27605,322.03,1.42,1.18,2022-04-17 00:00:00,1851,A,73,6.1NRT,296.95,22.62,D,3486778.672400949
11.26254,-85.72585,323.75,1.83,1.32,2022-04-17 00:00:00,1851,A,57,6.1NRT,307.2,21.7,D,3584069.245819681
11.59359,-83.92226,316.55,1.35,1.15,2022-04-17 00:00:00,1851,A,43,6.1NRT,296.66,15.15,D,3467398.552893262
11.52402,-84.34203,329.63,1.44,1.19,2022-04-17 00:00:00,1851,A,77,6.1NRT,299.89,34.87,D,3493643.1928966544
11.63165,-83.73843,312.41,1.31,1.13,2022-04-17 00:00:00,1851,A,45,6.1NRT,296.84,8.15,D,3456569.0828853208
11.64519,-83.85007,315.05,1.33,1.14,2022-04-17 00:00:00,1851,A,53,6.1NRT,296.43,13.16,D,3465153.063392384
11.75496,-83.80093,316.51,1.31,1.14,2022-04-17 00:00:00,1851,A,60,6.1NRT,299.19,12.64,D,3467838.5862989407
11.74264,-83.94658,318.8,1.34,1.15,2022-04-17 00:00:00,1851,A,67,6.1NRT,299.73,13.2,D,3477390.749680656
11.74076,-83.9586,314.58,1.35,1.15,2022-04-17 00:00:00,1851,A,55,6.1NRT,299.86,7.59,D,3478134.9706934937
11.45206,-85.99353,324.0,1.9,1.35,2022-04-17 00:00:00,1851,A,71,6.1NRT,302.11,25.47,D,3614900.494879865
11.46003,-85.98448,319.87,1.9,1.35,2022-04-17 00:00:00,1851,A,61,6.1NRT,303.37,15.49,D,3614570.92044245
12.02025,-84.32246,320.78,1.41,1.17,2022-04-17 00:00:00,1851,A,68,6.1NRT,299.95,20.2,D,3519942.3146426184
12.17431,-83.9375,324.02,1.32,1.14,2022-04-17 00:00:00,1851,A,75,6.1NRT,300.54,19.88,D,3501610.8900084663
12.17949,-84.03706,315.81,1.34,1.15,2022-04-17 00:00:00,1851,A,59,6.1NRT,299.06,8.61,D,3508921.4128502524
12.31451,-83.89298,321.35,1.31,1.13,2022-04-17 00:00:00,1851,A,61,6.1NRT,298.37,17.7,D,3506845.3982605087
12.31108,-84.1712,316.18,1.36,1.16,2022-04-17 00:00:00,1851,A,44,6.1NRT,300.67,9.94,D,3526233.26370966
12.30911,-84.1835,321.7,1.36,1.16,2022-04-17 00:00:00,1851,A,71,6.1NRT,299.81,17.88,D,3526989.201141139
12.33358,-84.16244,320.07,1.36,1.15,2022-04-17 00:00:00,1851,A,49,6.1NRT,299.49,16.31,D,3526961.185149653
12.10317,-85.65978,326.58,1.75,1.3,2022-04-17 00:00:00,1851,A,57,6.1NRT,303.68,29.16,D,3623745.5700292317
12.51167,-83.87695,320.09,1.3,1.13,2022-04-17 00:00:00,1851,A,69,6.1NRT,299.19,16.66,D,3517697.313324957
12.57274,-83.88153,333.65,1.29,1.13,2022-04-17 00:00:00,1851,A,80,6.1NRT,297.9,39.89,D,3521776.5149138435
12.58462,-83.87145,316.64,1.29,1.13,2022-04-17 00:00:00,1851,A,36,6.1NRT,297.7,12.45,D,3521808.931559657
12.65675,-83.86494,318.23,1.29,1.13,2022-04-17 00:00:00,1851,A,64,6.1NRT,298.89,12.21,D,3525840.9400979416
12.65491,-83.87666,318.87,1.29,1.13,2022-04-17 00:00:00,1851,A,60,6.1NRT,298.55,13.05,D,3526541.8671521535
12.64751,-83.92362,314.59,1.3,1.13,2022-04-17 00:00:00,1851,A,32,6.1NRT,297.84,10.03,D,3529357.811691916
12.75079,-83.79193,320.46,1.27,1.12,2022-04-17 00:00:00,1851,A,70,6.1NRT,299.41,15.04,D,3526682.144109527
12.75166,-83.85146,313.69,1.28,1.12,2022-04-17 00:00:00,1851,A,35,6.1NRT,297.97,6.18,D,3530866.9043630655
12.86994,-84.40329,319.15,1.38,1.16,2022-04-17 00:00:00,1851,A,61,6.1NRT,302.44,14.63,D,3577274.975256692
12.74621,-85.248,319.86,1.59,1.24,2022-04-17 00:00:00,1851,A,64,6.1NRT,300.77,22.18,D,3631094.567109955
12.88326,-84.52223,325.57,1.41,1.17,2022-04-17 00:00:00,1851,A,52,6.1NRT,302.69,21.87,D,3586644.2017308557
12.87982,-84.51395,320.06,1.4,1.17,2022-04-17 00:00:00,1851,A,47,6.1NRT,302.29,13.04,D,3585830.255369887
12.87776,-84.5266,324.75,1.41,1.17,2022-04-17 00:00:00,1851,A,67,6.1NRT,302.08,21.81,D,3586608.8818168454
12.97315,-84.00197,317.23,1.3,1.13,2022-04-17 00:00:00,1851,A,42,6.1NRT,297.6,12.26,D,3555501.9335867832
12.96725,-84.23473,330.25,1.34,1.15,2022-04-17 00:00:00,1851,A,81,6.1NRT,299.92,32.63,D,3571506.4857073436
12.59136,-86.83064,334.3,2.1,1.41,2022-04-17 00:00:00,1851,A,71,6.1NRT,302.53,64.83,D,3746392.0937933503
12.59612,-86.81789,325.34,2.09,1.41,2022-04-17 00:00:00,1851,A,37,6.1NRT,302.37,29.49,D,3745600.9864384728
12.59268,-86.8377,325.27,2.1,1.41,2022-04-17 00:00:00,1851,A,34,6.1NRT,301.2,33.45,D,3747062.911468612
12.86636,-86.32067,325.46,1.9,1.35,2022-04-17 00:00:00,1851,A,35,6.1NRT,303.48,26.6,D,3721150.242420845
12.86891,-86.74953,344.67,2.04,1.39,2022-04-17 00:00:00,1851,A,91,6.1NRT,308.23,102.15,D,3756304.868732635
12.8705,-86.75498,335.56,2.04,1.39,2022-04-17 00:00:00,1851,A,85,6.1NRT,307.61,58.26,D,3756855.5820158985
12.98954,-86.20808,324.83,1.85,1.33,2022-04-17 00:00:00,1851,A,37,6.1NRT,307.88,13.71,D,3719957.086825174
-20.23474,-40.24399,305.07,2.34,1.48,2022-04-18 00:00:00,45,T,63,6.1NRT,290.85,20.35,N,3275243.4175552614
-20.23935,-40.25027,305.9,2.34,1.48,2022-04-18 00:00:00,45,T,62,6.1NRT,291.08,19.89,N,3274881.113626144
-3.59657,-38.86288,303.08,1.13,1.06,2022-04-18 00:00:00,50,T,40,6.1NRT,289.15,4.96,N,3306415.447334536
-33.3772,-60.14636,303.75,1.62,1.25,2022-04-18 00:00:00,219,T,48,6.1NRT,284.34,15.24,N,3352535.693953709
-33.37941,-60.1524,300.86,1.62,1.25,2022-04-18 00:00:00,219,T,35,6.1NRT,283.57,12.84,N,3352788.3298299904
-31.48257,-58.16857,301.13,1.2,1.09,2022-04-18 00:00:00,221,T,38,6.1NRT,285.2,8.28,N,3155326.6064593093
-21.31543,-59.84889,316.47,1.12,1.06,2022-04-18 00:00:00,224,T,93,6.1NRT,289.46,19.17,N,2340451.6192342658
-20.34761,-58.98896,305.37,1.03,1.02,2022-04-18 00:00:00,224,T,64,6.1NRT,290.52,7.43,N,2291639.2255120696
-20.05277,-58.98259,303.3,1.03,1.01,2022-04-18 00:00:00,224,T,43,6.1NRT,290.37,5.4,N,2277554.2391012036
-20.04099,-58.96436,302.64,1.03,1.01,2022-04-18 00:00:00,224,T,50,6.1NRT,290.81,5.05,N,2277102.888329309
-20.04231,-58.97417,301.22,1.03,1.01,2022-04-18 00:00:00,224,T,39,6.1NRT,290.62,4.3,N,2277108.826795313
-18.61176,-58.78386,308.89,1.01,1.0,2022-04-18 00:00:00,224,T,76,6.1NRT,290.31,8.75,N,2217014.080282818
-18.97294,-62.5716,300.18,1.51,1.21,2022-04-18 00:00:00,224,T,20,6.1NRT,287.33,9.06,N,2251966.181350929
-17.76702,-60.71273,301.36,1.14,1.06,2022-04-18 00:00:00,224,T,40,6.1NRT,290.5,4.92,N,2181300.2082261117
9.38957,-64.54013,302.48,1.0,1.0,2022-04-18 00:00:00,232,T,49,6.1NRT,284.58,5.28,N,2369237.1695219814
9.38829,-64.54916,321.49,1.0,1.0,2022-04-18 00:00:00,232,T,100,6.1NRT,283.28,20.13,N,2369089.0499061714
9.56417,-63.62532,306.06,1.01,1.01,2022-04-18 00:00:00,232,T,47,6.1NRT,287.12,7.38,N,2391790.637056684
9.5629,-63.63444,321.12,1.01,1.0,2022-04-18 00:00:00,232,T,100,6.1NRT,289.54,19.16,N,2391535.0014018063
9.63801,-63.55838,314.92,1.01,1.01,2022-04-18 00:00:00,232,T,90,6.1NRT,286.34,12.97,N,2398010.8910142854
9.65083,-63.53226,311.45,1.02,1.01,2022-04-18 00:00:00,232,T,44,6.1NRT,289.35,10.22,N,2399462.147486997
9.64955,-63.54142,310.14,1.01,1.01,2022-04-18 00:00:00,232,T,77,6.1NRT,286.17,9.01,N,2399165.6242842786
9.64828,-63.55057,304.13,1.01,1.01,2022-04-18 00:00:00,232,T,25,6.1NRT,281.02,4.84,N,2398874.7431094563
9.64701,-63.55972,314.19,1.01,1.01,2022-04-18 00:00:00,232,T,81,6.1NRT,276.5,12.62,N,2398588.8220199263
9.6241,-63.72388,323.36,1.01,1.0,2022-04-18 00:00:00,232,T,80,6.1NRT,274.44,22.19,N,2394026.9854593575
10.06005,-64.87336,317.49,1.01,1.0,2022-04-18 00:00:00,232,T,85,6.1NRT,286.73,14.48,N,2414228.5080798953
10.05745,-64.89153,305.03,1.01,1.0,2022-04-18 00:00:00,232,T,18,6.1NRT,287.01,5.51,N,2413994.8157511614
-16.64283,-60.02456,301.89,1.05,1.02,2022-04-18 00:00:00,224,T,45,6.1NRT,291.85,4.27,N,2142373.0383592807
-16.39116,-60.13017,300.42,1.05,1.02,2022-04-18 00:00:00,224,T,27,6.1NRT,290.26,3.99,N,2134773.783391498
-16.41705,-60.8255,301.75,1.12,1.05,2022-04-18 00:00:00,224,T,44,6.1NRT,290.52,5.66,N,2137079.829826138
-16.05384,-60.22784,311.04,1.05,1.03,2022-04-18 00:00:00,224,T,82,6.1NRT,292.02,10.27,N,2125212.172960378
-16.05515,-60.23766,308.36,1.06,1.03,2022-04-18 00:00:00,224,T,74,6.1NRT,291.44,8.22,N,2125249.569217281
-16.0463,-60.22523,313.23,1.05,1.03,2022-04-18 00:00:00,224,T,87,6.1NRT,292.76,11.92,N,2125009.5919739306
-16.04763,-60.23505,338.89,1.05,1.03,2022-04-18 00:00:00,224,T,100,6.1NRT,294.37,44.74,N,2125046.244672192
-16.04896,-60.24484,307.66,1.06,1.03,2022-04-18 00:00:00,224,T,72,6.1NRT,291.13,8.07,N,2125086.644257748
-16.03707,-60.22657,312.42,1.05,1.03,2022-04-18 00:00:00,224,T,85,6.1NRT,292.07,11.37,N,2124765.2776733567
